customer_unique_key,customer_salary,customer_age_year,customer_pincode,customer_city
2823569357,80893,34,500018,Hyderabad
2727245295,86384,42,411004,Hyderabad
2717069599,58866,42,560043,Bengaluru
2456849083,48448,33,600102,Chennai
2877941691,38563,26,400076,Mumbai
2919522155,27559,35,520008,Vijayawada
3094569373,58844,39,600119,Chennai
2876309878,74485,30,560102,Bengaluru
2571406797,93442,28,560045,Bengaluru
3089729943,61707,37,201301,Dehradun
2561530832,36464,23,560036,Bengaluru
2619673140,116878,32,560076,Bengaluru
3080716641,110768,30,560037,Bengaluru
3006585887,28380,28,400074,Mumbai
3169548307,61488,41,411013,Pune
2449240407,64519,29,500033,Hyderabad
3014383421,75631,27,192303,Delhi
2407383406,84305,32,302037,Jaipur
2886623761,37245,27,560100,Bengaluru
3071969238,42047,38,110045,Delhi
3075250976,35296,29,500032,Hyderabad
2886118580,31906,25,395004,Surat
2959873990,27660,35,400614,Mumbai
3166469895,30197,27,560103,Bengaluru
2555714872,51886,26,560029,Bengaluru
3101583924,37521,35,455001,Mumbai
2788767895,65026,46,560098,Bengaluru
2942507249,26380,31,520010,Guntur
2796145027,56125,32,411007,Pune
2907242456,22784,44,141014,Ludhiana City
2803434315,55096,39,636010,Salem East
2363217009,45809,27,400076,Mumbai
2466733994,31849,24,400708,Mumbai
2539051539,128242,39,560064,Bengaluru
3073000816,44563,29,560092,Bengaluru
2507255166,23637,32,110001,Delhi
2850957320,26380,24,201010,Delhi
2458698293,34418,28,500081,Hyderabad
3004678505,56628,28,500034,Hyderabad
2523898088,35349,40,500003,Hyderabad
2520872997,58655,30,122002,Delhi
2683817085,101257,28,500081,Hyderabad
2809000386,60157,28,501301,Hyderabad
2429665279,19369,29,361005,Jamnagar
2780321704,39760,33,122002,Delhi
2399239799,38437,36,462026,Bhopal
2553056474,41782,26,403722,Goa
2866622059,60628,23,400022,Mumbai
2565141211,61784,31,201301,Delhi
3078538791,82468,29,560100,Bengaluru
2772499743,31353,28,560066,Bengaluru
2521627964,34311,29,560078,Bengaluru
2971337061,21205,27,422113,Nasik
3048621279,41320,27,560038,Bengaluru
2731555985,36544,38,201301,Delhi
2413052752,33117,41,400615,Mumbai
2476826420,56872,39,143001,Amritsar
2743466429,74127,27,110034,Delhi
3130652353,35068,35,400053,Mumbai
2511609117,62223,38,246429,Visakhapatnam
2416987108,27514,29,122001,Delhi
3024556716,67816,37,600034,Chennai
2560177309,315600,43,562149,Bengaluru
2635401057,36339,28,110076,Delhi
2913872011,34759,29,122015,Delhi
3117481242,58264,30,400607,Mumbai
2693938814,55175,38,201301,Delhi
3200933101,77350,37,122051,Delhi
3110234196,31431,40,560017,Bengaluru
2798147862,82994,39,600089,Chennai
3200981374,40832,42,201305,Delhi
3073261423,38639,31,562123,Bengaluru
2499283073,33441,39,400051,Mumbai
2493635856,97725,37,500032,Hyderabad
2336679189,37689,37,700091,Kolkata
2934608096,26857,31,603002,Chennai
3045403187,39305,32,560102,Bengaluru
3375934984,139228,35,500084,Hyderabad
2845468208,34381,33,400062,Mumbai
3131481185,52367,32,110001,Delhi
2736755600,30054,26,560038,Bengaluru
3216631451,38476,48,110032,Delhi
2653046125,34396,32,700156,Kolkata
2397511125,32793,33,560103,Bengaluru
2788814742,47168,36,400056,Mumbai
3099763069,103495,40,600032,Chennai
3027291108,32850,29,500034,Hyderabad
2456892192,29182,32,500016,Hyderabad
2863295971,48632,35,500072,Hyderabad
3107308902,88552,39,110017,Delhi
2343533672,37867,36,122002,Howrah
3105672965,36654,32,641004,Coimbatore
2702107970,41952,42,400608,Mumbai
2593348847,61677,28,201306,Delhi
3195519755,52953,29,400093,Mumbai
2807900528,34175,27,400064,Mumbai
3133507960,31788,33,301706,Delhi
2723220488,61750,37,401205,Mumbai
3178966668,54393,29,695581,Trivandrum North
3037833875,45428,31,600095,Chennai
3202869006,24408,24,560052,Bengaluru
2771105994,161745,31,122018,Delhi
2792597148,26949,28,380006,Ahmedabad
2486579739,36037,26,382415,Ahmedabad
3024360834,169502,29,560077,Bengaluru
3011098507,63196,27,400028,Mumbai
2606536902,29013,32,700091,Kolkata
2374357246,47968,33,600006,Chennai
2784768861,106620,29,560025,Hyderabad
3227181496,37556,28,600068,Chennai
2674939877,69957,44,600040,Chennai
3092640559,34775,27,121001,Delhi
2491777281,67640,35,600024,Chennai
2633180340,30452,28,600100,Chennai
3109949064,42888,36,440023,Nagpur Moffusil
2519478837,97832,37,500032,Hyderabad
2847025115,71108,29,560071,Bengaluru
3007601268,33493,29,834001,Ranchi
2846910831,46346,39,700064,Kolkata
2390205201,25830,34,400072,Mumbai
2640506768,192767,32,395007,Surat
2641006902,28447,33,382435,Ahmedabad
3208456324,37394,32,400708,Mumbai
2774329019,27574,28,431007,Aurangabad(Maharashtra)
2737046730,31075,25,500032,Hyderabad
2653075645,34356,25,400708,Mumbai
2954106787,24589,26,452010,Indore City
2383318979,109194,29,411013,Pune
2370900611,27541,30,560067,Bengaluru
3147460119,40984,32,121001,Delhi
3001609207,37190,26,380058,Ahmedabad
2708397927,29537,27,522004,Guntur
3179666759,65795,30,313004,Udaipur
2671933126,34990,27,600040,Chennai
3059976167,22162,23,110085,Delhi
3209693723,24773,29,411023,Pune
2417373292,150408,30,400101,Mumbai
3184673072,32660,31,560027,Bengaluru
2671932325,50341,32,500088,Hyderabad
3207967408,29798,35,560103,Bengaluru
2458288682,72567,31,500023,Hyderabad
2836094660,43606,38,560042,Bengaluru
2882798205,43606,41,201301,Delhi
3176991936,62350,28,560037,Bengaluru
2677473770,28538,26,400063,Mumbai
2898407499,38650,39,560045,Bengaluru
2975804869,23764,27,560103,Bengaluru
2606524608,116169,49,411035,Pune
3090662824,39101,41,122050,Delhi
2873276973,38502,27,500016,Hyderabad
2893496554,24633,32,641009,Coimbatore
2438284620,23372,32,201306,Delhi
2802134786,39732,35,400064,Mumbai
2713094931,80260,34,410207,Mumbai
2744903800,63548,33,560103,Bengaluru
2789252406,24079,38,600024,Hanamkonda
2604598224,467779,29,500081,Warangal
2629186689,99805,35,500032,Hyderabad
3108417758,24573,28,302004,Jaipur
2498449888,48192,36,110032,Delhi
3039591596,26300,31,302022,Jaipur
2411980064,42410,32,560037,Bengaluru
2596973116,49178,28,641004,Coimbatore
2638258487,29132,30,411052,Pune
2353787161,35981,28,411007,Pune
2701291167,33228,28,110028,Delhi
2526187283,105783,47,201303,Delhi
3192266326,48172,32,400053,Mumbai
3039276973,44789,52,124,Delhi
3019064259,28393,29,400612,Mumbai
3004665195,69186,37,641018,Coimbatore
2833443930,27745,24,122003,Delhi
2916458983,65226,41,380001,Ahmedabad
3009664739,64237,37,751007,Bhubaneswar
2357011777,51110,34,122016,Delhi
3121423971,29156,29,122008,Delhi
2826119020,37367,32,560017,Bengaluru
2805470783,41830,35,600099,Chennai
2838386104,88169,43,500080,Hyderabad
2612291534,39129,29,500081,Hyderabad
2636477942,29303,30,624002,Bengaluru
3137842059,49594,43,400011,Mumbai
3205356787,61934,29,411014,Pune
2357610892,46034,27,560102,Bengaluru
2642573171,29617,27,110037,Delhi
3132238068,32319,28,500003,Hyderabad
2783966414,76085,35,333012,Jaipur
2797916688,30644,27,400021,Mumbai
2346115491,111544,39,500018,Hyderabad
2947200802,28627,37,500018,Hyderabad
3067818695,33168,36,700091,Kolkata
2420250457,33460,26,560103,Bengaluru
3191581668,77238,47,560043,Bengaluru
2614936418,26097,28,110009,Delhi
2931317635,30005,30,122001,Delhi
2842216431,28924,34,400001,Mumbai
2347452384,61474,36,560075,Bengaluru
3213528983,53332,35,452001,Indore
2931272331,42995,28,560029,Bengaluru
2798933402,30168,31,500081,Hyderabad
2568479669,38166,31,834001,Ranchi
3228541311,32369,26,412101,Pune
2587879416,37106,30,394518,Surat
3179874908,22437,26,411005,Pune
3232888179,45086,36,201301,Delhi
2972883296,52000,30,600089,Chennai
3073243139,100384,41,560071,Bengaluru
2369117089,98470,27,201010,Delhi
3087952240,23996,31,500039,Hyderabad
3138631755,34341,34,575017,Mangalore
2867868417,21175,33,132001,Karnal
3235951376,33045,42,422010,Nasik
3060466853,81974,46,324007,Kota
2837431526,29697,34,122010,Delhi
2402044062,46570,32,530016,Visakhapatnam
2870240423,29643,26,452010,Indore City
2805703730,79228,34,422103,Nasik
3041975467,26365,44,301001,Jaipur
2779565377,41879,37,600006,Chennai
3090654643,31641,43,560026,Bengaluru
2687576416,81368,44,110054,Delhi
3129711410,28253,31,400709,Mumbai
2751606712,25346,27,411057,Pune
2448261634,29178,29,400065,Mumbai
2743075427,34996,38,400708,Mumbai
2646390630,55120,28,560011,Bengaluru
2869135219,24771,27,132103,Karnal
2846836300,65617,36,635114,Bengaluru
2434428936,87305,36,834001,Ranchi
2371943814,29280,33,395005,Surat
2654518616,41477,38,520010,Vijayawada
3085401381,26619,27,110085,Delhi
2842026135,91717,27,500011,Hyderabad
3084258843,54782,55,201309,Delhi
2483300947,40162,35,560022,Bengaluru
2446491884,97193,34,560087,Bengaluru
2903634483,68209,31,400013,Mumbai
3015831488,24573,28,560102,Bengaluru
2780139558,134536,43,560066,Bengaluru
2441432228,63121,36,122051,Delhi
3164601035,52267,36,560025,Bengaluru
3077363794,54989,39,400018,Mumbai
2527896523,43464,48,411028,Pune
2567010979,42709,32,440010,Nagpur
2667553444,38980,31,600040,Chennai
2487868457,34334,27,400704,Mumbai
2375942710,43739,43,201301,Delhi
2816080031,27890,36,500004,Hyderabad
2646918109,122445,38,560037,Bengaluru
2773955138,64326,36,411057,Pune
3152363903,145221,37,500133,Hyderabad
2445681986,74736,31,600001,Chennai
3337986807,40274,38,201301,Delhi
3215090989,25738,38,411014,Pune
3030944952,66495,34,122002,Delhi
3022284408,29704,32,500062,Hyderabad
3244226472,25548,27,500072,Hyderabad
2770539095,30892,30,122001,Delhi
3023455965,40487,33,410501,Pune
2487222684,39512,33,560045,Bengaluru
2445000495,100955,32,201307,GHAZIABAD
2767991813,29976,33,500082,Hyderabad
3051027683,32410,29,560093,Bengaluru
3059116608,93056,40,560093,Bengaluru
2737636910,43886,27,201301,Delhi
3000668390,35855,28,560103,Bengaluru
2380722331,33038,28,110025,Delhi
3008768734,27774,39,502325,Visakhapatnam
3073534111,45759,37,400064,Mumbai
2801161760,108017,34,560102,Bengaluru
2512892890,60527,34,600119,Chennai
2863337606,54567,28,411057,Pune
3127925903,53379,38,560001,Bengaluru
2469240031,29523,29,122004,Delhi
2641927725,45268,45,400012,Mumbai
3030370936,44354,28,110054,Delhi
2836720234,66526,33,500060,Hyderabad
3351768806,46119,31,600096,Chennai
2823635411,51925,37,122016,Delhi
2534190595,53531,32,122022,Mumbai
2963931106,51309,29,122002,Delhi
2602711895,41706,30,110085,Delhi
3128538763,167879,31,411006,Pune
2369063642,100961,27,560008,Bengaluru
2492325106,27645,39,531001,Visakhapatnam
2532799491,66008,39,500049,Hyderabad
2682511166,46246,26,110008,Delhi
2955837954,44664,30,560048,Bengaluru
3083078100,161955,36,560042,Bengaluru
3102913248,112503,42,560038,Bengaluru
2422933154,82646,46,110001,Delhi
2501086400,31034,37,560064,Bengaluru
2530195197,32532,34,500083,Hyderabad
2418414759,65824,30,641035,Coimbatore
2465329003,44614,28,560040,Bengaluru
3224624593,41668,26,400059,Mumbai
3058051108,58786,45,500029,Hyderabad
2447903711,25693,28,201304,Delhi
3139928863,198875,40,500100,Bengaluru
2983067276,33671,27,751006,Bhubaneswar
2804484040,29351,25,560066,Coimbatore
3013208081,41697,31,411057,Pune
2810775246,82979,34,390021,Vadodara
2458443791,24813,25,500081,Hyderabad
2844051086,63128,37,440015,Nagpur City
2941300674,36104,30,122011,Delhi
3027363945,34054,25,603103,Chennai
3028348206,38144,31,160012,Chandigarh
3115448069,26635,28,600053,Chennai
2805255104,60344,52,110070,Delhi
2445097340,51714,30,400059,Mumbai
2884173463,32491,25,110067,Delhi
3135291641,192404,44,500072,Hyderabad
2726438941,74884,55,226012,Lucknow
3159160004,70734,27,600002,Chennai
2779311213,46921,36,203207,Ghaziabad
2559066956,126543,34,500082,Hyderabad
2775110510,105431,41,636015,Salem East
2832734989,73997,29,122015,Delhi
3166793238,30563,22,201309,Delhi
2916707084,31483,27,380027,Ahmedabad
2899153345,47080,32,401208,Mumbai
2376464088,48052,29,500016,Hyderabad
2719006640,50409,41,625002,Madurai
2551526945,38378,30,400703,Pune
2443244630,42902,43,411014,Pune
2565395284,50810,31,600113,Chennai
2479046278,25256,39,400013,Mumbai
2725185271,54865,24,389350,Vadodara
2498326977,19072,28,751006,Bhubaneswar
2576643536,42891,31,560100,Bengaluru
2436300585,43302,42,560011,Bengaluru
2808977388,32713,28,110020,Delhi
2493896922,42219,28,122018,Delhi
2503605491,40648,24,560035,Bengaluru
2879440626,52872,32,500049,Hyderabad
3168319129,57005,44,530016,Visakhapatnam
2913293952,26617,41,110002,Delhi
2497470682,46459,23,110001,Delhi
3158746097,59037,32,452010,Indore City
3234340663,28379,33,641062,Coimbatore
2371716400,55171,35,560097,Bengaluru
3181237839,65621,37,603106,Chennai
2546485568,67266,39,560077,Bengaluru
2712500831,54898,39,400607,Mumbai
3151321884,50840,28,400060,Mumbai
2909166677,26221,37,560093,Bengaluru
3098117558,0,34,,Mumbai
2409714682,34395,31,560068,Bengaluru
2735953069,39169,28,110001,Delhi
2364413888,65188,35,110018,Delhi
3175138889,78108,37,380015,Ahmedabad
2375692835,33455,27,411006,Pune
3041013074,40320,32,500081,Hyderabad
2975185530,28813,27,560038,Bengaluru
2829935349,38265,29,411057,Pune
3129343560,39320,35,201305,Delhi
2521065028,25718,32,560058,Bengaluru
2842804392,77921,41,122002,Delhi
3107792617,49083,30,560037,Bengaluru
2488299178,87949,39,560071,Bengaluru
2722819947,36830,29,560058,Bengaluru
3120203941,79669,35,600086,Chennai
3430772952,49750,39,400013,Hyderabad
2819720668,29068,32,392017,Bharuch
3104263014,68492,33,500081,Hyderabad
2477748342,47909,33,110067,Delhi
3166977781,127072,45,500081,Hyderabad
3083161721,53366,30,110010,Delhi
2909272696,35246,39,400071,Mumbai
2657624217,55251,37,560048,Bengaluru
3009593206,69849,45,110044,Delhi
2475781081,41837,31,600041,Chennai
2546165992,74223,30,560008,Bengaluru
2381582173,22805,29,560010,Bengaluru
2606245149,30828,38,335804,Sriganganagar
2412526775,31617,43,201011,Delhi
2657983152,120234,38,560035,Bengaluru
3176706696,37715,37,160001,Chandigarh
3204413821,39097,33,560027,Bengaluru
2482525433,23761,28,560048,Bengaluru
2594396067,162215,42,600058,Chennai
2407483925,39337,29,411005,Pune
3101151448,37497,25,122018,Delhi
2986619041,34788,27,751014,Bhubaneswar
2757117335,60561,33,400615,Mumbai
2435464864,,34,,Hyderabad
3086003519,34728,32,284204,Kolkata
2511593953,31854,26,603103,Chennai
2690502932,51549,32,560087,Bengaluru
2690553779,29874,29,110039,Delhi
2464089066,32990,37,751030,Bhubaneswar
2862508605,34345,23,400071,Mumbai
2656419354,19955,23,560102,Bengaluru
2626914115,31930,28,560100,Bengaluru
3220366624,40947,30,560016,Bengaluru
2400775814,20579,29,600032,Chennai
2473099249,22433,27,560048,Bengaluru
3162503950,58247,37,400013,Mumbai
2943474443,30219,24,562162,Bengaluru
2722124448,98304,31,400708,Mumbai
2959823056,48638,31,110075,Delhi
2818705868,35922,33,560071,Bengaluru
2910698622,110226,29,411057,Bengaluru
3163186472,51479,30,560040,Bengaluru
2716315409,33169,35,500043,Hyderabad
2761004771,21055,34,411014,Pune
2579321869,36690,33,562129,Bengaluru
2957133632,61941,30,560029,Bengaluru
2562012645,64172,42,500034,Hyderabad
3170537177,26694,43,500072,Hyderabad
2543446791,44815,54,600024,Chennai
2962118747,31162,26,122001,Delhi
2780283330,41676,29,400010,Mumbai
2740076620,72731,43,395003,Surat
2952618145,70172,29,600113,Chennai
2935801397,31967,26,560034,Bengaluru
2713456970,22084,23,560103,Bengaluru
2677244600,77510,27,600113,Chennai
2498449997,59303,27,110018,Delhi
2822314851,63028,36,440001,Nagpur City
2973038613,39374,27,122018,Delhi
2522442386,89019,35,560100,Bengaluru
2580480853,44084,29,390022,Vadodara
2863711152,36201,49,530017,Visakhapatnam
2973400847,40896,31,560029,Bengaluru
3222186627,24015,28,560095,Bengaluru
2641102134,52353,41,400001,Mumbai
3035991898,31976,32,474006,Gwalior
2464897725,32896,25,560037,Bengaluru
2696117334,48395,35,121003,Delhi
3024490818,29188,26,160055,Chandigarh
2508410020,110998,40,600017,Chennai
2653508964,61846,34,160002,Chandigarh
2594676731,26719,31,410501,Pune
3050181778,36845,36,492001,Raipur
2663649984,32551,25,122002,Delhi
2691513887,29818,30,313003,Chennai
2681402005,44150,30,110015,Delhi
2817522818,45956,27,500034,Hyderabad
2886451262,48324,36,600002,Chennai
2779951861,61222,35,400602,Mumbai
3202927685,28684,27,422005,Nasik
3040831519,47565,31,500014,Hyderabad
3034176385,39107,42,560092,Bengaluru
2826302900,143230,44,110001,Delhi
2793033590,41260,33,201301,Delhi
2763521689,37655,38,122002,Delhi
3101947346,40868,37,400703,Mumbai
3131948008,47977,34,575030,Mangalore
3086470168,64350,47,560004,Bengaluru
3113574607,31113,26,600097,Vijayawada
2949503936,31642,29,560098,Bengaluru
3165342361,37717,27,110030,Delhi
2812104805,39839,34,643213,Coimbatore
2778364555,47857,36,700017,Kolkata
2589579460,47233,42,394210,Surat
2570104864,31743,31,160014,Chandigarh
2895902328,51411,25,110020,Delhi
2502719567,74014,35,400067,Mumbai
2436697740,26422,24,560054,Bengaluru
2389939953,31225,32,500054,Hyderabad
3087664135,30221,29,500081,Hyderabad
2623154752,169318,46,400013,Mumbai
2407599870,56787,33,201301,Delhi
2498875724,135814,33,110024,Delhi
3037148994,49888,30,600006,Chennai
2840947871,23760,29,560025,Hyderabad
3397868710,168018,37,560025,Bengaluru
3468216766,96591,36,400007,Mumbai
3252528416,61713,33,411014,Pune
2882566384,22056,33,110070,Delhi
3172911368,142161,45,500032,Hyderabad
3211748687,67941,40,122016,Delhi
2659871330,44502,28,110058,Delhi
2796486394,48824,28,500032,Hyderabad
2508254006,24911,30,562110,Bengaluru
2653101104,83090,42,411013,Pune
3089964535,25083,29,641018,Coimbatore
2474639136,51863,50,500062,Hyderabad
2358616273,28111,33,400064,Mumbai
2455845547,28025,32,560064,Bengaluru
3224365085,40972,33,600119,Chennai
2699415069,34272,33,110049,Delhi
2711041984,35801,38,122002,Delhi
3402799680,126465,37,560066,Bengaluru
2656340852,31299,32,201301,Delhi
2964025889,32768,26,600014,Chennai
2773783744,50151,34,500018,Hyderabad
2857211220,74334,33,560008,Bengaluru
3025351502,23948,30,560058,Bengaluru
2526262098,31414,31,411013,Pune
2487842319,28037,24,110034,Delhi
2649546817,91441,41,600017,Chennai
2645984557,116510,38,600032,Chennai
2563819093,71034,29,560055,Bengaluru
2609915910,94704,42,400069,Mumbai
2653587101,42645,29,600058,Chennai
2515492940,39046,40,400063,Mumbai
2731273198,156265,31,562125,Bengaluru
2983893189,61793,33,500032,Hyderabad
2927853889,49467,37,600024,Chennai
2520255674,145836,39,500033,Hyderabad
2850515196,44887,37,500003,Hyderabad
